2017-11-24 02:37:02,2017-11-24 02:34:44
2017-11-24 02:33:20,2017-11-24 02:31:00
2017-11-24 02:24:32,2017-11-24 02:22:33
2017-11-24 02:04:45,2017-11-24 01:59:53
2017-11-24 02:01:56,933876304751005697
2017-11-24 01:47:46,2017-11-24 01:43:25
2017-11-24 01:40:08,2017-11-24 01:38:11
2017-11-24 01:20:15,2017-11-24 01:17:46
2017-11-24 01:07:42,2017-11-24 01:04:34
2017-11-24 01:03:21,2017-11-24 00:55:17
2017-11-24 00:52:30,2017-11-24 00:49:35
2017-11-24 00:44:01,2017-11-24 00:35:12
2017-11-24 00:43:11,2017-11-24 00:35:13
2017-11-24 00:33:39,933855595702124545
2017-11-24 00:32:34,2017-11-24 00:24:11
2017-11-24 00:20:03,2017-11-24 00:18:27
2017-11-24 00:14:39,2017-11-24 00:13:16
2017-11-24 00:11:47,2017-11-24 00:08:02
2017-11-24 00:07:15,2017-11-23 23:49:17
2017-11-23 22:47:11,2017-11-23 22:44:18
2017-11-23 21:15:48,2017-11-23 21:12:04
2017-11-23 21:14:35,2017-11-23 21:12:13
2017-11-23 21:12:33,2017-11-23 21:10:47
2017-11-23 21:11:14,2017-11-23 21:08:10
2017-11-23 21:06:54,2017-11-23 21:04:29
2017-11-23 21:01:27,2017-11-23 20:59:50
2017-11-23 20:52:06,2017-11-23 20:51:15
2017-11-23 20:50:15,2017-11-23 20:46:42
2017-11-23 20:35:16,2017-11-23 20:32:08
2017-11-23 20:32:51,2017-11-23 20:28:53
2017-11-23 19:26:49,2017-11-23 19:23:26
2017-11-23 19:02:03,2017-11-23 18:55:53
2017-11-23 18:52:25,2017-11-23 18:50:29
2017-11-23 18:49:50,2017-11-23 18:45:45
2017-11-23 18:44:20,2017-11-23 18:42:07
2017-11-23 18:37:54,2017-11-23 18:34:39
2017-11-23 18:27:23,2017-11-23 18:25:51
2017-11-23 18:25:41,2017-11-23 18:21:08
2017-11-23 18:14:43,2017-11-23 18:13:12
2017-11-23 18:08:27,2017-11-23 18:02:47
2017-11-23 17:54:23,2017-11-23 17:52:46
2017-11-23 17:49:23,2017-11-23 17:46:19
2017-11-23 16:58:44,2017-11-23 16:54:35
2017-11-23 16:36:43,2017-11-23 16:18:04
2017-11-23 16:18:54,2017-11-23 16:12:54
2017-11-23 16:17:58,2017-11-23 16:13:55
2017-11-23 16:17:42,2017-11-23 16:13:51
2017-11-23 15:49:14,2017-11-23 15:12:33
2017-11-23 15:46:10,2017-11-23 15:25:50
2017-11-23 15:44:05,2017-11-23 15:35:34
2017-11-23 15:43:01,2017-11-23 15:24:49
2017-11-23 15:40:45,2017-11-23 14:12:48
2017-11-23 15:38:29,2017-11-23 13:22:07
2017-11-23 15:31:21,2017-11-23 06:50:53
2017-11-23 15:30:38,2017-11-23 06:48:39
2017-11-23 15:28:21,2017-11-23 06:12:34
2017-11-23 15:27:06,2017-11-23 06:23:38
2017-11-23 15:24:32,2017-11-23 15:19:02
2017-11-23 15:21:19,2017-11-23 15:18:58
2017-11-23 15:19:35,2017-11-23 14:05:49
2017-11-23 15:17:36,2017-11-23 06:43:44
2017-11-23 15:12:53,2017-11-23 15:03:33
2017-11-23 15:11:07,2017-11-23 14:48:16
2017-11-23 05:46:47,2017-11-23 05:44:15
2017-11-23 04:36:23,2017-11-23 04:28:09
2017-11-23 03:33:08,2017-11-23 03:22:30
2017-11-23 03:30:16,2017-11-23 03:28:18
2017-11-23 03:26:00,2017-11-23 03:15:07
2017-11-23 03:22:35,933533401998540800
2017-11-23 03:02:22,2017-11-23 02:49:52
2017-11-23 02:50:22,2017-11-23 02:48:33
2017-11-23 02:43:58,2017-11-23 02:38:18
2017-11-23 02:34:11,2017-11-23 02:23:04
2017-11-23 01:57:06,2017-11-23 01:48:46
2017-11-23 01:37:29,2017-11-23 01:31:28
2017-11-23 01:20:09,2017-11-23 01:18:17
2017-11-23 01:15:29,2017-11-23 01:12:09
2017-11-23 01:10:39,2017-11-23 01:09:12
2017-11-23 01:04:07,2017-11-23 01:02:34
2017-11-23 00:49:17,2017-11-23 00:30:58
2017-11-23 00:31:13,2017-11-23 00:27:40
2017-11-23 00:23:26,2017-11-23 00:17:27
2017-11-23 00:21:17,2017-11-23 00:15:39
2017-11-23 00:13:30,2017-11-22 23:57:07
2017-11-22 22:29:46,2017-11-22 22:27:25
2017-11-22 21:16:58,2017-11-22 21:15:34
2017-11-22 21:12:42,2017-11-22 21:10:35
2017-11-22 20:11:14,2017-11-22 20:09:24
2017-11-22 19:45:15,2017-11-22 19:42:54
2017-11-22 19:04:23,2017-11-22 19:01:07
2017-11-22 18:55:58,2017-11-22 18:52:38
2017-11-22 17:41:22,933389625799852032
2017-11-22 17:37:22,2017-11-22 17:35:53
2017-11-22 17:36:40,933387544753971200
2017-11-22 17:33:46,933387011901100032
2017-11-22 17:27:54,2017-11-22 17:25:33
2017-11-22 17:26:41,933385290265145345
2017-11-22 16:25:08,2017-11-22 16:21:57
2017-11-22 15:53:14,933362129410736128
2017-11-22 15:13:34,2017-11-22 09:31:02
2017-11-22 15:12:12,2017-11-22 07:53:49
2017-11-22 15:06:50,2017-11-22 06:11:53
2017-11-22 15:05:00,2017-11-22 14:58:57
2017-11-22 15:03:24,933251173410258944
2017-11-22 05:57:12,2017-11-22 05:55:16
2017-11-22 05:54:30,2017-11-22 05:51:58
2017-11-22 05:46:27,2017-11-22 05:40:49
2017-11-22 05:04:20,2017-11-22 05:00:47
2017-11-22 03:51:29,2017-11-22 03:48:53
2017-11-22 03:20:50,2017-11-22 03:18:42
2017-11-22 02:31:59,2017-11-22 02:30:18
2017-11-22 02:21:04,933157596223045632
2017-11-22 02:15:14,933156686495232000
2017-11-22 02:14:28,933155494767636480
2017-11-22 02:13:24,933155465713803264
2017-11-22 02:08:41,2017-11-22 02:06:16
2017-11-22 02:08:16,933152926297571328
2017-11-22 02:06:27,2017-11-22 02:04:11
2017-11-22 02:05:51,2017-11-22 02:03:18
2017-11-22 01:53:50,933148839195713536
2017-11-22 01:38:57,933147545206898689
2017-11-22 01:37:14,933145012447141891
2017-11-22 01:32:13,933145595438538752
2017-11-22 01:31:22,2017-11-22 01:19:29
2017-11-22 01:27:28,2017-11-22 01:23:33
2017-11-22 01:18:37,2017-11-22 01:13:51
2017-11-22 01:16:05,2017-11-22 01:08:35
2017-11-22 00:53:51,933133392241074176
2017-11-22 00:14:25,2017-11-22 00:13:14
2017-11-22 00:07:59,2017-11-22 00:04:36
2017-11-21 23:55:52,2017-11-21 23:51:20
2017-11-21 23:17:52,2017-11-21 23:15:30
2017-11-21 23:13:30,2017-11-21 23:06:55
2017-11-21 23:07:46,2017-11-21 23:03:51
2017-11-21 22:36:32,2017-11-21 22:24:53
2017-11-21 22:35:11,2017-11-21 22:25:42
2017-11-21 22:02:46,2017-11-21 21:52:06
2017-11-21 21:22:57,2017-11-21 21:20:42
2017-11-21 20:59:02,2017-11-21 20:57:12
2017-11-21 20:58:11,2017-11-21 20:50:48
2017-11-21 20:54:47,2017-11-21 20:48:25
2017-11-21 20:54:22,2017-11-21 20:50:48
2017-11-21 20:45:12,2017-11-21 20:37:21
2017-11-21 20:05:04,2017-11-21 20:02:19
2017-11-21 18:54:40,2017-11-21 18:52:05
2017-11-21 18:50:05,2017-11-21 18:47:33
2017-11-21 18:01:52,2017-11-21 17:58:58
2017-11-21 17:51:20,2017-11-21 17:49:22
2017-11-21 16:05:53,2017-11-21 15:55:53
2017-11-21 15:29:52,2017-11-21 11:32:45
2017-11-21 15:28:21,2017-11-21 08:33:15
2017-11-21 15:27:57,2017-11-21 07:13:32
2017-11-21 15:17:06,2017-11-21 06:55:38
2017-11-21 15:11:45,2017-11-21 06:43:14
2017-11-21 15:10:19,2017-11-21 07:31:11
2017-11-21 15:09:08,2017-11-21 06:27:10
2017-11-21 05:44:52,2017-11-21 05:43:10
2017-11-21 05:41:20,2017-11-21 05:40:27
2017-11-21 05:39:29,2017-11-21 05:38:05
2017-11-21 04:44:12,2017-11-21 04:40:52
2017-11-21 04:41:46,2017-11-21 04:37:55
2017-11-21 04:35:10,2017-11-21 04:31:55
2017-11-21 04:34:22,932827931285405696
2017-11-21 04:32:27,2017-11-21 04:18:21
2017-11-21 04:03:09,932821227005083649
2017-11-21 03:47:50,2017-11-21 03:45:12
2017-11-21 03:43:05,2017-11-21 03:40:39
2017-11-21 03:28:36,2017-11-21 03:23:46
2017-11-21 03:25:49,2017-11-21 03:22:34
2017-11-21 03:09:57,2017-11-21 03:03:18
2017-11-21 03:00:13,2017-11-21 02:57:58
2017-11-21 02:58:01,2017-11-21 02:50:33
2017-11-21 02:57:08,2017-11-21 02:55:18
2017-11-21 02:44:31,932801439755157504
2017-11-21 02:35:07,932797509860147200
2017-11-21 02:31:58,2017-11-21 02:24:35
2017-11-21 01:50:40,2017-11-21 01:40:12
2017-11-21 01:33:11,2017-11-21 01:30:21
2017-11-21 01:26:29,2017-11-21 01:25:22
2017-11-21 01:25:00,2017-11-21 01:23:30
2017-11-21 01:22:22,2017-11-21 01:16:32
2017-11-21 00:51:10,2017-11-21 00:43:29
2017-11-21 00:48:31,2017-11-21 00:46:52
2017-11-21 00:40:55,2017-11-21 00:38:31
2017-11-21 00:17:49,2017-11-21 00:07:17
2017-11-21 00:06:35,2017-11-21 00:02:10
2017-11-20 23:40:50,2017-11-20 23:38:19
2017-11-20 23:36:14,2017-11-20 23:35:06
2017-11-20 23:33:13,2017-11-20 23:29:29
2017-11-20 23:02:51,2017-11-20 23:00:26
2017-11-20 22:29:12,2017-11-20 22:24:43
2017-11-20 21:26:42,2017-11-20 21:23:17
2017-11-20 21:20:59,2017-11-20 21:14:11
2017-11-20 21:06:26,2017-11-20 21:03:31
2017-11-20 20:12:25,2017-11-20 20:10:06
2017-11-20 19:18:20,2017-11-20 19:10:23
2017-11-20 18:27:28,2017-11-20 18:24:26
2017-11-20 17:37:03,2017-11-20 17:33:00
2017-11-20 17:07:48,2017-11-20 17:02:24
2017-11-20 16:21:44,2017-11-20 16:19:24
2017-11-20 15:50:13,2017-11-20 15:47:13
2017-11-20 15:13:39,2017-11-20 06:31:49
2017-11-20 15:13:13,2017-11-20 15:11:39
2017-11-20 15:12:15,2017-11-20 06:27:27
2017-11-20 05:04:52,2017-11-20 05:00:59
2017-11-20 04:42:32,2017-11-20 04:41:02
2017-11-20 04:37:58,2017-11-20 04:36:38
2017-11-20 04:34:30,2017-11-20 04:31:20
2017-11-20 04:11:51,2017-11-20 04:07:23
2017-11-20 04:06:12,2017-11-20 04:02:27
2017-11-20 04:01:54,2017-11-20 04:00:12
2017-11-20 04:00:22,2017-11-20 03:58:13
2017-11-20 03:59:46,2017-11-20 03:58:55
2017-11-20 03:59:16,2017-11-20 03:57:06
2017-11-20 03:49:41,2017-11-20 03:46:55
2017-11-20 03:49:17,2017-11-20 03:46:52
2017-11-20 03:44:15,2017-11-20 03:41:03
2017-11-20 03:39:56,2017-11-20 03:38:46
2017-11-20 03:37:03,2017-11-20 03:34:55
2017-11-20 03:30:02,932450284122419200
2017-11-20 02:52:28,932440854173585408
2017-11-20 02:40:04,932436675447308288
2017-11-20 02:12:44,2017-11-20 02:11:06
2017-11-20 01:55:11,
2017-11-20 01:52:00,2017-11-20 01:38:09
2017-11-20 01:22:14,2017-11-20 01:17:45
2017-11-20 01:10:57,2017-11-20 01:08:45
2017-11-20 00:38:37,2017-11-20 00:33:59
2017-11-19 23:51:06,2017-11-19 23:47:25
2017-11-19 23:46:39,2017-11-19 23:44:07
2017-11-19 23:38:17,2017-11-19 23:33:12
2017-11-19 23:29:17,2017-11-19 23:26:16
2017-11-19 23:25:29,2017-11-19 23:22:37
2017-11-19 23:13:52,2017-11-19 23:10:40
2017-11-19 23:04:20,2017-11-19 22:55:13
2017-11-19 23:00:16,2017-11-19 22:58:52
2017-11-19 22:23:18,2017-11-19 22:08:54
2017-11-19 22:05:14,2017-11-19 22:02:21
2017-11-19 22:03:29,2017-11-19 21:58:17
2017-11-19 22:03:05,2017-11-19 21:56:45
2017-11-19 21:57:54,2017-11-19 21:56:45
2017-11-19 21:57:41,2017-11-19 21:55:16
2017-11-19 21:55:19,2017-11-19 21:52:23
2017-11-19 21:54:42,2017-11-19 21:52:28
2017-11-19 21:51:58,2017-11-19 21:46:05
2017-11-19 21:49:35,2017-11-19 21:44:23
2017-11-19 20:55:45,932351342231744512
2017-11-19 20:55:07,2017-11-19 20:44:51
2017-11-19 20:05:29,2017-11-19 20:03:22
2017-11-19 20:01:59,2017-11-19 19:45:15
2017-11-19 20:00:11,2017-11-19 19:39:12
2017-11-19 19:41:34,2017-11-19 19:39:44
2017-11-19 19:36:38,2017-11-19 19:29:01
2017-11-19 19:09:12,2017-11-19 19:07:16
2017-11-19 18:57:27,2017-11-19 18:51:43
2017-11-19 18:55:49,2017-11-19 18:54:10
2017-11-19 18:27:47,2017-11-19 18:25:07
2017-11-19 18:18:28,2017-11-19 18:14:38
2017-11-19 18:16:48,932310706271150080
2017-11-19 17:46:18,2017-11-19 17:44:02
2017-11-19 17:41:15,2017-11-19 17:36:41
2017-11-19 17:23:56,2017-11-19 17:21:57
2017-11-19 17:09:53,2017-11-19 17:00:59
2017-11-19 15:53:43,2017-11-19 15:51:18
2017-11-19 15:30:09,2017-11-19 15:29:16
2017-11-19 15:23:25,2017-11-19 15:22:28
2017-11-19 15:19:52,2017-11-19 15:17:10
2017-11-19 15:07:09,2017-11-19 06:06:05
2017-11-19 05:31:33,2017-11-19 05:28:56
2017-11-19 05:20:45,2017-11-19 05:17:35
2017-11-19 05:17:14,2017-11-19 05:10:07
2017-11-19 05:01:22,2017-11-19 04:52:14
2017-11-19 04:34:42,2017-11-19 04:30:15
2017-11-19 04:05:09,2017-11-19 04:01:27
2017-11-19 04:03:42,2017-11-19 03:59:16
2017-11-19 04:03:06,2017-11-19 04:01:06
2017-11-19 03:57:24,2017-11-19 03:52:09
2017-11-19 03:32:21,2017-11-19 03:24:48
2017-11-19 03:00:11,932080558988935169
2017-11-19 02:59:40,2017-11-19 02:57:04
2017-11-19 02:36:01,2017-11-19 02:29:32
2017-11-19 01:49:50,2017-11-19 01:42:41
2017-11-19 01:46:14,2017-11-19 01:42:04
2017-11-19 00:32:00,2017-11-19 00:22:41
2017-11-19 00:14:18,2017-11-19 00:03:31
2017-11-18 23:59:15,932033730293596160
2017-11-18 23:47:22,932030891873861632
2017-11-18 23:09:43,2017-11-18 22:59:27
2017-11-18 22:57:44,2017-11-18 22:47:26
2017-11-18 22:46:48,2017-11-18 22:40:35
2017-11-18 22:01:56,2017-11-18 22:00:34
2017-11-18 21:49:30,2017-11-18 21:48:28
2017-11-18 21:49:10,2017-11-18 21:48:03
2017-11-18 21:48:25,2017-11-18 21:46:38
2017-11-18 21:43:16,932000666314162176
2017-11-18 21:42:16,2017-11-18 21:29:38
2017-11-18 21:34:08,2017-11-18 21:29:38
2017-11-18 21:21:08,2017-11-18 21:17:33
2017-11-18 20:27:12,931980786588192768
2017-11-18 20:16:14,2017-11-18 20:14:51
2017-11-18 20:11:24,2017-11-18 20:08:21
2017-11-18 19:53:57,2017-11-18 19:38:41
2017-11-18 19:42:38,2017-11-18 19:39:06
2017-11-18 19:37:58,2017-11-18 19:33:01
2017-11-18 19:35:41,2017-11-18 19:28:43
2017-11-18 18:59:47,2017-11-18 18:57:56
2017-11-18 18:58:47,2017-11-18 18:56:24
2017-11-18 18:58:28,2017-11-18 18:57:02
2017-11-18 18:58:04,2017-11-18 18:55:25
2017-11-18 18:54:39,2017-11-18 18:46:40
2017-11-18 18:54:11,2017-11-18 18:48:59
2017-11-18 18:53:15,2017-11-18 18:43:51
2017-11-18 18:12:50,2017-11-18 18:11:33
2017-11-18 18:05:41,2017-11-18 18:03:47
2017-11-18 17:32:34,2017-11-18 17:28:43
2017-11-18 16:55:13,2017-11-18 16:50:13
2017-11-18 16:03:27,2017-11-18 16:00:32
2017-11-18 15:53:20,2017-11-18 15:49:54
2017-11-18 15:42:15,2017-11-18 15:37:41
2017-11-18 15:34:16,2017-11-18 15:16:31
2017-11-18 15:09:13,931883423169372162
2017-11-18 15:08:03,2017-11-18 06:39:31
2017-11-18 04:40:27,2017-11-18 04:35:36
2017-11-18 04:34:19,2017-11-18 04:31:41
2017-11-18 04:30:49,2017-11-18 04:26:49
2017-11-18 04:23:33,2017-11-18 04:19:49
2017-11-18 03:46:52,931728870973116417
2017-11-18 03:00:58,2017-11-18 02:57:16
2017-11-18 02:47:41,2017-11-18 02:46:20
2017-11-18 02:45:58,2017-11-18 02:40:46
2017-11-18 02:39:42,2017-11-18 02:36:29
2017-11-18 02:34:06,2017-11-18 02:29:27
2017-11-18 02:27:07,2017-11-18 02:23:43
2017-11-18 01:45:30,2017-11-18 01:43:37
2017-11-18 01:41:10,2017-11-18 01:37:00
2017-11-18 00:28:56,2017-11-18 00:26:16
2017-11-18 00:25:27,2017-11-18 00:18:12
2017-11-17 22:56:43,2017-11-17 22:55:19
2017-11-17 22:34:25,2017-11-17 22:32:30
2017-11-17 22:31:05,2017-11-17 22:29:11
2017-11-17 22:19:55,2017-11-17 22:18:58
2017-11-17 21:57:13,2017-11-17 21:54:43
2017-11-17 21:55:00,2017-11-17 21:52:16
2017-11-17 21:24:50,2017-11-17 21:20:17
2017-11-17 19:23:47,931603459979198464
2017-11-17 19:18:18,931602094972289025
2017-11-17 19:13:43,931600613476929536
2017-11-17 19:10:36,2017-11-17 19:03:50
2017-11-17 18:36:27,2017-11-17 18:32:55
2017-11-17 16:58:28,2017-11-17 16:57:11
2017-11-17 16:52:35,2017-11-17 16:50:10
2017-11-17 16:51:53,2017-11-17 16:50:10
2017-11-17 16:49:33,2017-11-17 16:48:08
2017-11-17 16:46:02,2017-11-17 16:44:49
2017-11-17 16:44:16,2017-11-17 16:42:27
2017-11-17 16:41:02,2017-11-17 16:39:55
2017-11-17 16:39:46,2017-11-17 16:32:53
2017-11-17 16:31:04,2017-11-17 16:29:33
2017-11-17 16:27:36,2017-11-17 16:24:51
2017-11-17 16:18:19,2017-11-17 16:13:04
2017-11-17 16:05:55,2017-11-17 16:02:44
2017-11-17 16:05:17,2017-11-17 16:03:24
2017-11-17 16:00:55,2017-11-17 15:58:18
2017-11-17 15:49:16,2017-11-17 15:47:21
2017-11-17 15:09:15,2017-11-17 13:09:22
2017-11-17 15:03:42,2017-11-17 06:30:39
2017-11-17 05:31:54,2017-11-17 05:29:33
2017-11-17 04:59:41,2017-11-17 04:57:01
2017-11-17 04:56:39,2017-11-17 04:51:35
2017-11-17 04:46:45,2017-11-17 04:43:19
2017-11-17 04:42:15,2017-11-17 04:35:18
2017-11-17 04:27:22,2017-11-17 04:26:04
2017-11-17 04:24:32,2017-11-17 04:19:41
2017-11-17 04:17:54,2017-11-17 04:15:34
2017-11-17 04:17:35,2017-11-17 04:11:56
2017-11-17 04:10:38,2017-11-17 04:08:24
2017-11-17 03:36:24,2017-11-17 03:31:46
2017-11-17 03:29:20,2017-11-17 03:26:57
2017-11-17 03:26:49,2017-11-17 03:23:33
2017-11-17 03:24:00,2017-11-17 03:21:07
2017-11-17 03:20:32,2017-11-17 03:11:07
2017-11-17 03:16:51,2017-11-17 03:12:03
