2017-11-26 05:00:08,934645648715943937,2017-11-26 04:51:02
2017-11-26 04:50:01,934645100671508481,2017-11-26 04:48:51
2017-11-26 04:43:06,934642419647295488,2017-11-26 04:38:12
2017-11-26 04:34:00,934640422323933184,2017-11-26 04:30:16
2017-11-26 04:14:17,934635825576341504,2017-11-26 04:12:00
2017-11-26 03:52:07,934629360497188864,2017-11-26 03:46:18
2017-11-26 03:46:56,934629206276714496,2017-11-26 03:45:42
2017-11-26 03:43:28,934625562911322112,2017-11-26 03:31:13
2017-11-26 03:26:30,934622968398991361,2017-11-26 03:20:54
2017-11-26 03:15:14,934619770632200193,2017-11-26 03:08:12
2017-11-26 02:21:31,934607168946388992,2017-11-26 02:18:07
2017-11-26 02:03:50,934602341755396096,2017-11-26 01:58:57
2017-11-26 01:53:04,934598835548114945,2017-11-26 01:45:01
2017-11-26 01:22:03,934592621946683393,2017-11-26 01:20:19
2017-11-26 01:18:26,934590254056488960,2017-11-26 01:10:55
2017-11-26 01:17:00,934591147569065984,2017-11-26 01:14:28
2017-11-26 01:11:55,934589386653450240,2017-11-26 01:07:28
2017-11-26 01:03:39,934588032950431744,2017-11-26 01:02:05
2017-11-26 00:53:35,934582547798941696,2017-11-26 00:40:17
2017-11-26 00:50:43,934584691000332289,2017-11-26 00:48:48
2017-11-26 00:46:34,934583316753260544,2017-11-26 00:43:21
2017-11-26 00:10:45,934572048977862656,2017-11-25 23:58:34
2017-11-25 23:24:36,934561910040576000,2017-11-25 23:18:17
2017-11-25 23:17:26,934559447984123904,2017-11-25 23:08:30
2017-11-25 23:16:25,934560274279010304,2017-11-25 23:11:47
2017-11-25 23:06:30,934557235140800512,2017-11-25 22:59:42
2017-11-25 22:59:01,934556302604455937,2017-11-25 22:56:00
2017-11-25 22:55:29,934555580789768192,2017-11-25 22:53:08
2017-11-25 22:49:54,934553551031980032,2017-11-25 22:45:04
2017-11-25 22:42:52,934549587335041024,2017-11-25 22:29:19
2017-11-25 22:17:16,934545965536571392,2017-11-25 22:14:55
2017-11-25 22:12:54,934544882764455936,2017-11-25 22:10:37
2017-11-25 22:11:50,934544076396953605,2017-11-25 22:07:25
2017-11-25 22:08:37,934543819315462144,2017-11-25 22:06:24
2017-11-25 22:05:45,934542687096643584,2017-11-25 22:01:54
2017-11-25 21:55:07,934540618683924480,2017-11-25 21:53:41
2017-11-25 21:42:50,934536407254671360,2017-11-25 21:36:56
2017-11-25 21:15:31,934530495869722624,2017-11-25 21:13:27
2017-11-25 20:46:50,934523213102514176,2017-11-25 20:44:31
2017-11-25 20:39:01,934521263808167936,2017-11-25 20:36:46
2017-11-25 19:49:35,934509119792332800,2017-11-25 19:48:31
2017-11-25 19:38:42,934505999376965632,2017-11-25 19:36:07
2017-11-25 19:32:12,934503088248864768,2017-11-25 19:24:33
2017-11-25 19:20:47,934501349051400192,2017-11-25 19:17:38
2017-11-25 19:02:41,934496749430849536,2017-11-25 18:59:21
2017-11-25 19:02:16,934497311002042368,2017-11-25 19:01:35
2017-11-25 18:58:33,934495897903284226,2017-11-25 18:55:58
2017-11-25 18:45:09,934492640732524544,2017-11-25 18:43:02
2017-11-25 18:03:46,934481565534564359,2017-11-25 17:59:01
2017-11-25 18:00:18,934480924070285312,2017-11-25 17:56:28
2017-11-25 17:41:14,934476720794607616,2017-11-25 17:39:46
2017-11-25 17:35:25,934475063465689088,2017-11-25 17:33:11
2017-11-25 17:34:49,934474469673803776,2017-11-25 17:30:49
2017-11-25 17:30:33,934472449638277121,2017-11-25 17:22:48
2017-11-25 17:28:37,934473239757279234,2017-11-25 17:25:56
2017-11-25 17:27:36,934472197896257537,2017-11-25 17:21:48
2017-11-25 17:05:41,934467239343878144,2017-11-25 17:02:06
2017-11-25 17:03:29,934464359090102272,2017-11-25 16:50:39
2017-11-25 16:48:24,934463320551288833,2017-11-25 16:46:31
2017-11-25 15:26:48,934440272443797504,2017-11-25 15:14:56
2017-11-25 15:14:24,934328033837662208,2017-11-25 07:48:56
2017-11-25 15:06:35,934304599631998976,2017-11-25 06:15:49
2017-11-25 15:05:29,934311584926539776,2017-11-25 06:43:35
2017-11-25 15:03:01,934332333296979968,2017-11-25 08:06:01
2017-11-25 05:45:14,934296350941782018,2017-11-25 05:43:03
2017-11-25 05:23:32,934290226859589632,2017-11-25 05:18:43
2017-11-25 05:16:31,934288966622232577,2017-11-25 05:13:42
2017-11-25 05:07:50,934286485578137601,2017-11-25 05:03:51
2017-11-25 03:07:13,934255738834137088,2017-11-25 03:01:40
2017-11-25 00:25:19,934213673236627456,2017-11-25 00:14:31
2017-11-24 23:58:48,934209213001121792,2017-11-24 23:56:47
2017-11-24 22:09:47,934181489398358017,2017-11-24 22:06:37
2017-11-24 22:05:30,934176689311055872,2017-11-24 21:47:33
2017-11-24 22:02:26,934180225465774080,2017-11-24 22:01:36
2017-11-24 21:33:04,934171320467709952,2017-11-24 21:26:13
2017-11-24 21:19:12,934166271272161280,2017-11-24 21:06:09
2017-11-24 20:59:03,934163010792300545,2017-11-24 20:53:12
2017-11-24 20:14:19,934152762887102464,2017-11-24 20:12:29
2017-11-24 20:11:47,934148215653273600,2017-11-24 19:54:24
2017-11-24 19:58:36,934147063440326656,2017-11-24 19:49:50
2017-11-24 19:41:42,934143516577472517,2017-11-24 19:35:44
2017-11-24 19:37:42,934143711960883202,2017-11-24 19:36:31
2017-11-24 19:36:36,934142656120283136,2017-11-24 19:32:19
2017-11-24 19:31:58,934139579782914048,2017-11-24 19:20:05
2017-11-24 19:30:18,934141519459741698,2017-11-24 19:27:48
2017-11-24 19:24:31,934138878939844608,2017-11-24 19:17:18
2017-11-24 19:12:29,934136889682026496,2017-11-24 19:09:24
2017-11-24 18:28:37,933763541286260736,2017-11-23 18:25:51,2017-11-23 18:25:51
2017-11-24 18:07:43,934118717910278145,2017-11-24 17:57:12
2017-11-24 17:51:42,934116014211588097,2017-11-24 17:46:27
2017-11-24 17:34:18,934111698775982080,2017-11-24 17:29:18
2017-11-24 17:08:06,934104596343005184,2017-11-24 17:01:05
2017-11-24 15:48:01,934085806762762242,2017-11-24 15:46:25
2017-11-24 15:15:25,933946364223881216,2017-11-24 06:32:19
2017-11-24 15:09:09,933940928837906437,2017-11-24 06:10:43
2017-11-24 15:07:59,933950446108135425,2017-11-24 06:48:32
2017-11-24 05:47:57,933930819973922816,2017-11-24 05:30:33
2017-11-24 05:38:21,933930552289198080,2017-11-24 05:29:29
2017-11-24 05:14:13,933925584287154176,2017-11-24 05:09:45
2017-11-24 04:49:44,933918399758872577,2017-11-24 04:41:12
2017-11-24 04:41:24,933916641175396352,2017-11-24 04:34:13
2017-11-24 04:08:01,933909653557190656,2017-11-24 04:06:27
2017-11-24 04:05:40,933907965236600833,2017-11-24 03:59:44
2017-11-24 03:57:43,933902851847233536,2017-11-24 03:39:25
2017-11-24 03:49:11,933902851847233536,2017-11-24 03:39:25
2017-11-24 03:32:09,933898507278151680,2017-11-24 03:22:09
2017-11-24 02:50:27,933889079212589056,2017-11-24 02:44:41
2017-11-24 02:48:18,933889032743821313,2017-11-24 02:44:30
2017-11-24 02:44:26,933888022713597953,2017-11-24 02:40:30
2017-11-24 02:37:02,933886571727777793,2017-11-24 02:34:44
2017-11-24 02:33:20,933885632711200768,2017-11-24 02:31:00
2017-11-24 02:24:32,933883508296097792,2017-11-24 02:22:33
2017-11-24 02:04:45,933877802809540608,2017-11-24 01:59:53
2017-11-24 01:47:46,933873658002423808,2017-11-24 01:43:25
2017-11-24 01:40:08,933872344044412928,2017-11-24 01:38:11
2017-11-24 01:20:15,933867204243701760,2017-11-24 01:17:46
2017-11-24 01:07:42,933863881159491585,2017-11-24 01:04:34
2017-11-24 01:03:21,933861545066479621,2017-11-24 00:55:17
2017-11-24 00:52:30,933860110962540544,2017-11-24 00:49:35
2017-11-24 00:44:01,933856493811785728,2017-11-24 00:35:12
2017-11-24 00:43:11,933856497649328128,2017-11-24 00:35:13
2017-11-24 00:32:34,933853720588165120,2017-11-24 00:24:11
2017-11-24 00:20:03,933852277881708544,2017-11-24 00:18:27
2017-11-24 00:14:39,933850972710825984,2017-11-24 00:13:16
2017-11-24 00:11:47,933849654663438336,2017-11-24 00:08:02
2017-11-24 00:07:15,933844936021049344,2017-11-23 23:49:17
2017-11-23 22:47:11,933828584380121088,2017-11-23 22:44:18
2017-11-23 21:15:48,933805371621130240,2017-11-23 21:12:04
2017-11-23 21:14:35,933805411110567936,2017-11-23 21:12:13
2017-11-23 21:12:33,933805046872936449,2017-11-23 21:10:47
2017-11-23 21:11:14,933804390955171840,2017-11-23 21:08:10
2017-11-23 21:06:54,933803464441847808,2017-11-23 21:04:29
2017-11-23 21:01:27,933802292007936000,2017-11-23 20:59:50
2017-11-23 20:52:06,933800132809670657,2017-11-23 20:51:15
2017-11-23 20:50:15,933798986569228288,2017-11-23 20:46:42
2017-11-23 20:35:16,933795321145999361,2017-11-23 20:32:08
2017-11-23 20:32:51,933794504544419840,2017-11-23 20:28:53
2017-11-23 19:26:49,933778031746760704,2017-11-23 19:23:26
2017-11-23 19:02:03,933771098038169601,2017-11-23 18:55:53
2017-11-23 18:52:25,933769741126090752,2017-11-23 18:50:29
2017-11-23 18:49:50,933768550853910528,2017-11-23 18:45:45
2017-11-23 18:44:20,933767635216449536,2017-11-23 18:42:07
2017-11-23 18:37:54,933765756243779584,2017-11-23 18:34:39
2017-11-23 18:27:23,933763541286260736,2017-11-23 18:25:51,2017-11-23 18:25:51
2017-11-23 18:25:41,933762355770441733,2017-11-23 18:21:08
2017-11-23 18:14:43,933760357088215040,2017-11-23 18:13:12
2017-11-23 18:08:27,933757735409037313,2017-11-23 18:02:47
2017-11-23 17:54:23,933755215089512448,2017-11-23 17:52:46
2017-11-23 17:49:23,933753593651273728,2017-11-23 17:46:19
2017-11-23 16:58:44,933740575248879616,2017-11-23 16:54:35
2017-11-23 16:36:43,933731384035651585,2017-11-23 16:18:04
2017-11-23 16:18:54,933730085273681921,2017-11-23 16:12:54
2017-11-23 16:17:58,933730339620470784,2017-11-23 16:13:55
2017-11-23 16:17:42,933730321459060736,2017-11-23 16:13:51
2017-11-23 15:49:14,933714896872755200,2017-11-23 15:12:33
2017-11-23 15:46:10,933718238092967937,2017-11-23 15:25:50
2017-11-23 15:44:05,933720688933736448,2017-11-23 15:35:34
2017-11-23 15:43:01,933717984236859392,2017-11-23 15:24:49
2017-11-23 15:40:45,933699859533537280,2017-11-23 14:12:48
2017-11-23 15:38:29,933687103090651138,2017-11-23 13:22:07
2017-11-23 15:31:21,933588649521725441,2017-11-23 06:50:53
2017-11-23 15:30:38,933588086939828224,2017-11-23 06:48:39
2017-11-23 15:28:21,933579003096547328,2017-11-23 06:12:34
2017-11-23 15:27:06,933581790417100800,2017-11-23 06:23:38
2017-11-23 15:24:32,933716528918183936,2017-11-23 15:19:02
2017-11-23 15:21:19,933716509486088192,2017-11-23 15:18:58
2017-11-23 15:19:35,933698103781212160,2017-11-23 14:05:49
2017-11-23 15:17:36,933586848991002625,2017-11-23 06:43:44
2017-11-23 15:12:53,933712630203613184,2017-11-23 15:03:33
2017-11-23 15:11:07,933708783196368896,2017-11-23 14:48:16
2017-11-23 05:46:47,933571880480522245,2017-11-23 05:44:15
2017-11-23 04:36:23,933552725933006849,2017-11-23 04:28:09
2017-11-23 03:33:08,933536205089599493,2017-11-23 03:22:30
2017-11-23 03:30:16,933537663885328385,2017-11-23 03:28:18
2017-11-23 03:26:00,933534349336526848,2017-11-23 03:15:07
2017-11-23 03:02:22,933527992084570112,2017-11-23 02:49:52
2017-11-23 02:50:22,933527662030491648,2017-11-23 02:48:33
2017-11-23 02:43:58,933525081971556353,2017-11-23 02:38:18
2017-11-23 02:34:11,933521250990874625,2017-11-23 02:23:04
2017-11-23 01:57:06,933512619415150592,2017-11-23 01:48:46
2017-11-23 01:37:29,933508261805924353,2017-11-23 01:31:28
2017-11-23 01:20:09,933504946070155264,2017-11-23 01:18:17
2017-11-23 01:15:29,933503402440458241,2017-11-23 01:12:09
2017-11-23 01:10:39,933502660774313985,2017-11-23 01:09:12
2017-11-23 01:04:07,933500991592206336,2017-11-23 01:02:34
2017-11-23 00:49:17,933493037484802048,2017-11-23 00:30:58
2017-11-23 00:31:13,933492208371564544,2017-11-23 00:27:40
2017-11-23 00:23:26,933489637376458752,2017-11-23 00:17:27
2017-11-23 00:21:17,933489182562910208,2017-11-23 00:15:39
2017-11-23 00:13:30,933484519801307138,2017-11-22 23:57:07
2017-11-22 22:29:46,933461946459766785,2017-11-22 22:27:25
2017-11-22 21:16:58,933443866518102017,2017-11-22 21:15:34
2017-11-22 21:12:42,933442611276214272,2017-11-22 21:10:35
2017-11-22 20:11:14,933427212916797442,2017-11-22 20:09:24
2017-11-22 19:45:15,933420543239266304,2017-11-22 19:42:54
2017-11-22 19:04:23,933410030115680256,2017-11-22 19:01:07
2017-11-22 18:55:58,933407893117743104,2017-11-22 18:52:38
2017-11-22 17:37:22,933388577391616000,2017-11-22 17:35:53
2017-11-22 17:27:54,933385978219192320,2017-11-22 17:25:33
2017-11-22 16:25:08,933369971744239617,2017-11-22 16:21:57
2017-11-22 15:13:34,933266562873671681,2017-11-22 09:31:02
2017-11-22 15:12:12,933242097527693312,2017-11-22 07:53:49
2017-11-22 15:06:50,933216444468178946,2017-11-22 06:11:53
2017-11-22 15:05:00,933349087818199041,2017-11-22 14:58:57
2017-11-22 05:57:12,933212263518834688,2017-11-22 05:55:16
2017-11-22 05:54:30,933211433990479872,2017-11-22 05:51:58
2017-11-22 05:46:27,933208628462370816,2017-11-22 05:40:49
2017-11-22 05:04:20,933198554218110976,2017-11-22 05:00:47
2017-11-22 03:51:29,933180456375164929,2017-11-22 03:48:53
2017-11-22 03:20:50,933172863535792128,2017-11-22 03:18:42
2017-11-22 02:31:59,933160681351790592,2017-11-22 02:30:18
2017-11-22 02:08:41,933154633568067584,2017-11-22 02:06:16
2017-11-22 02:06:27,933154109284216832,2017-11-22 02:04:11
2017-11-22 02:05:51,933153886386270209,2017-11-22 02:03:18
2017-11-22 01:31:22,933142860924207104,2017-11-22 01:19:29
2017-11-22 01:27:28,933143884531605505,2017-11-22 01:23:33
2017-11-22 01:18:37,933141443845091328,2017-11-22 01:13:51
2017-11-22 01:16:05,933140116872118273,2017-11-22 01:08:35
2017-11-22 00:14:25,933126187315970048,2017-11-22 00:13:14
2017-11-22 00:07:59,933124014230315009,2017-11-22 00:04:36
2017-11-21 23:55:52,933120677820821504,2017-11-21 23:51:20
2017-11-21 23:17:52,933111660352589824,2017-11-21 23:15:30
2017-11-21 23:13:30,933109499358937088,2017-11-21 23:06:55
2017-11-21 23:07:46,933108726143188992,2017-11-21 23:03:51
2017-11-21 22:36:32,933098920258838529,2017-11-21 22:24:53
2017-11-21 22:35:11,933099124823490561,2017-11-21 22:25:42
2017-11-21 22:02:46,933090670373347330,2017-11-21 21:52:06
2017-11-21 21:22:57,933082767130107905,2017-11-21 21:20:42
2017-11-21 20:59:02,933076855711657984,2017-11-21 20:57:12
2017-11-21 20:58:11,933075241915498496,2017-11-21 20:50:48
2017-11-21 20:54:47,933074642272530432,2017-11-21 20:48:25
2017-11-21 20:54:22,933075241915498496,2017-11-21 20:50:48
2017-11-21 20:45:12,933071859649622016,2017-11-21 20:37:21
2017-11-21 20:05:04,933063040680857600,2017-11-21 20:02:19
2017-11-21 18:54:40,933045366731153408,2017-11-21 18:52:05
2017-11-21 18:50:05,933044226991865857,2017-11-21 18:47:33
2017-11-21 18:01:52,933032002357420032,2017-11-21 17:58:58
2017-11-21 17:51:20,933029583569301504,2017-11-21 17:49:22
2017-11-21 16:05:53,933001024393977856,2017-11-21 15:55:53
2017-11-21 15:29:52,932934806941270016,2017-11-21 11:32:45
2017-11-21 15:28:21,932889633523867648,2017-11-21 08:33:15
2017-11-21 15:27:57,932869571110772736,2017-11-21 07:13:32
2017-11-21 15:17:06,932865066663231488,2017-11-21 06:55:38
2017-11-21 15:11:45,932861947157954560,2017-11-21 06:43:14
2017-11-21 15:10:19,932874012815900672,2017-11-21 07:31:11
2017-11-21 15:09:08,932857901865082880,2017-11-21 06:27:10
2017-11-21 05:44:52,932846830966018048,2017-11-21 05:43:10
2017-11-21 05:41:20,932846146820628480,2017-11-21 05:40:27
2017-11-21 05:39:29,932845552630349825,2017-11-21 05:38:05
2017-11-21 04:44:12,932831150438989824,2017-11-21 04:40:52
2017-11-21 04:41:46,932830410194554880,2017-11-21 04:37:55
2017-11-21 04:35:10,932828900534521856,2017-11-21 04:31:55
2017-11-21 04:32:27,932825486849294336,2017-11-21 04:18:21
2017-11-21 03:47:50,932817141635588097,2017-11-21 03:45:12
2017-11-21 03:43:05,932815999350407171,2017-11-21 03:40:39
2017-11-21 03:28:36,932811749798985729,2017-11-21 03:23:46
2017-11-21 03:25:49,932811445737111552,2017-11-21 03:22:34
2017-11-21 03:09:57,932806597138452480,2017-11-21 03:03:18
2017-11-21 03:00:13,932805256085245952,2017-11-21 02:57:58
2017-11-21 02:58:01,932803391348023303,2017-11-21 02:50:33
2017-11-21 02:57:08,932804583767736320,2017-11-21 02:55:18
2017-11-21 02:31:58,932796856655953921,2017-11-21 02:24:35
2017-11-21 01:50:40,932785687304159232,2017-11-21 01:40:12
2017-11-21 01:33:11,932783206159364097,2017-11-21 01:30:21
2017-11-21 01:26:29,932781951865331712,2017-11-21 01:25:22
2017-11-21 01:25:00,932781482124259328,2017-11-21 01:23:30
2017-11-21 01:22:22,932779732000636929,2017-11-21 01:16:32
2017-11-21 00:51:10,932771414016516096,2017-11-21 00:43:29
2017-11-21 00:48:31,932772266193989634,2017-11-21 00:46:52
2017-11-21 00:40:55,932770162834530304,2017-11-21 00:38:31
2017-11-21 00:17:49,932762303778373632,2017-11-21 00:07:17
2017-11-21 00:06:35,932761015283957760,2017-11-21 00:02:10
2017-11-20 23:40:50,932755012240818177,2017-11-20 23:38:19
2017-11-20 23:36:14,932754205105725440,2017-11-20 23:35:06
2017-11-20 23:33:13,932752789935087616,2017-11-20 23:29:29
2017-11-20 23:02:51,932745478634008577,2017-11-20 23:00:26
2017-11-20 22:29:12,932736488982249472,2017-11-20 22:24:43
2017-11-20 21:26:42,932721030426013696,2017-11-20 21:23:17
2017-11-20 21:20:59,932718739270672385,2017-11-20 21:14:11
2017-11-20 21:06:26,932716056455495680,2017-11-20 21:03:31
2017-11-20 20:12:25,932702614961119232,2017-11-20 20:10:06
2017-11-20 19:18:20,932687585746358272,2017-11-20 19:10:23
2017-11-20 18:27:28,932676021115019264,2017-11-20 18:24:26
2017-11-20 17:37:03,932663077480230918,2017-11-20 17:33:00
2017-11-20 17:07:48,932655376058654720,2017-11-20 17:02:24
2017-11-20 16:21:44,932644555429617665,2017-11-20 16:19:24
2017-11-20 15:50:13,932636457709080576,2017-11-20 15:47:13
2017-11-20 15:13:39,932496683870466048,2017-11-20 06:31:49
2017-11-20 15:13:13,932627504807886848,2017-11-20 15:11:39
2017-11-20 15:12:15,932495585801678848,2017-11-20 06:27:27
2017-11-20 05:04:52,932473827996479488,2017-11-20 05:00:59
2017-11-20 04:42:32,932468806974185473,2017-11-20 04:41:02
2017-11-20 04:37:58,932467699392823298,2017-11-20 04:36:38
2017-11-20 04:34:30,932466364454809600,2017-11-20 04:31:20
2017-11-20 04:11:51,932460335964889088,2017-11-20 04:07:23
2017-11-20 04:06:12,932459098246848512,2017-11-20 04:02:27
2017-11-20 04:01:54,932458531898322949,2017-11-20 04:00:12
2017-11-20 04:00:22,932458032612573184,2017-11-20 03:58:13
2017-11-20 03:59:46,932458207384977409,2017-11-20 03:58:55
2017-11-20 03:59:16,932457749383847936,2017-11-20 03:57:06
2017-11-20 03:49:41,932455188748681216,2017-11-20 03:46:55
2017-11-20 03:49:17,932455175918198785,2017-11-20 03:46:52
2017-11-20 03:44:15,932453708868100096,2017-11-20 03:41:03
2017-11-20 03:39:56,932453137012604928,2017-11-20 03:38:46
2017-11-20 03:37:03,932452167218184192,2017-11-20 03:34:55
2017-11-20 02:12:44,932431073333600257,2017-11-20 02:11:06
2017-11-20 01:52:00,932422781051977728,2017-11-20 01:38:09
2017-11-20 01:22:14,932417646749876225,2017-11-20 01:17:45
2017-11-20 01:10:57,932415383201447936,2017-11-20 01:08:45
2017-11-20 00:38:37,932406635447820288,2017-11-20 00:33:59
2017-11-19 23:51:06,932394917208494080,2017-11-19 23:47:25
2017-11-19 23:46:39,932394086497124352,2017-11-19 23:44:07
2017-11-19 23:38:17,932391338884005889,2017-11-19 23:33:12
2017-11-19 23:29:17,932389591906058240,2017-11-19 23:26:16
2017-11-19 23:25:29,932388674452336640,2017-11-19 23:22:37
2017-11-19 23:13:52,932385666020732930,2017-11-19 23:10:40
2017-11-19 23:04:20,932381778240663554,2017-11-19 22:55:13
2017-11-19 23:00:16,932382697229500417,2017-11-19 22:58:52
2017-11-19 22:23:18,932370124366950400,2017-11-19 22:08:54
2017-11-19 22:05:14,932368473400819712,2017-11-19 22:02:21
2017-11-19 22:03:29,932367451387437056,2017-11-19 21:58:17
2017-11-19 22:03:05,932367063611355136,2017-11-19 21:56:45
2017-11-19 21:57:54,932367063611355136,2017-11-19 21:56:45
2017-11-19 21:57:41,932366692872626176,2017-11-19 21:55:16
2017-11-19 21:55:19,932365966427615233,2017-11-19 21:52:23
2017-11-19 21:54:42,932365988460355584,2017-11-19 21:52:28
2017-11-19 21:51:58,932364378757672960,2017-11-19 21:46:05
2017-11-19 21:49:35,932363954168373248,2017-11-19 21:44:23
2017-11-19 20:55:07,932348972806504448,2017-11-19 20:44:51
2017-11-19 20:05:29,932338531351089152,2017-11-19 20:03:22
2017-11-19 20:01:59,932333971484106757,2017-11-19 19:45:15
2017-11-19 20:00:11,932332448871981056,2017-11-19 19:39:12
2017-11-19 19:41:34,932332582137561088,2017-11-19 19:39:44
2017-11-19 19:36:38,932329887313960960,2017-11-19 19:29:01
2017-11-19 19:09:12,932324413676036096,2017-11-19 19:07:16
2017-11-19 18:57:27,932320501422100480,2017-11-19 18:51:43
2017-11-19 18:55:49,932321114566438913,2017-11-19 18:54:10
2017-11-19 18:27:47,932313805874388992,2017-11-19 18:25:07
2017-11-19 18:18:28,932311167078359040,2017-11-19 18:14:38
2017-11-19 17:46:18,932303466147598337,2017-11-19 17:44:02
2017-11-19 17:41:15,932301618573447168,2017-11-19 17:36:41
2017-11-19 17:23:56,932297908225040387,2017-11-19 17:21:57
2017-11-19 17:09:53,932292632876867584,2017-11-19 17:00:59
2017-11-19 15:53:43,932275095501864960,2017-11-19 15:51:18
2017-11-19 15:30:09,932269552703905792,2017-11-19 15:29:16
2017-11-19 15:23:25,932267840714940417,2017-11-19 15:22:28
2017-11-19 15:19:52,932266508406812672,2017-11-19 15:17:10
2017-11-19 15:07:09,932127820905529344,2017-11-19 06:06:05
2017-11-19 05:31:33,932118470728155136,2017-11-19 05:28:56
2017-11-19 05:20:45,932115618374885376,2017-11-19 05:17:35
2017-11-19 05:17:14,932113738336935938,2017-11-19 05:10:07
2017-11-19 05:01:22,932109238570074112,2017-11-19 04:52:14
2017-11-19 04:34:42,932103706652295170,2017-11-19 04:30:15
2017-11-19 04:05:09,932096457787576321,2017-11-19 04:01:27
2017-11-19 04:03:42,932095908824494080,2017-11-19 03:59:16
2017-11-19 04:03:06,932096369908596737,2017-11-19 04:01:06
2017-11-19 03:57:24,932094116594249729,2017-11-19 03:52:09
2017-11-19 03:32:21,932087232822788096,2017-11-19 03:24:48
2017-11-19 02:59:40,932080253282873344,2017-11-19 02:57:04
2017-11-19 02:36:01,932073326775648256,2017-11-19 02:29:32
2017-11-19 01:49:50,932061534620082176,2017-11-19 01:42:41
2017-11-19 01:46:14,932061380328296448,2017-11-19 01:42:04
2017-11-19 00:32:00,932041401348505600,2017-11-19 00:22:41
2017-11-19 00:14:18,932036578469330944,2017-11-19 00:03:31
2017-11-18 23:09:43,932020456076529664,2017-11-18 22:59:27
2017-11-18 22:57:44,932017433677668352,2017-11-18 22:47:26
2017-11-18 22:46:48,932015708371742721,2017-11-18 22:40:35
2017-11-18 22:01:56,932005639168999424,2017-11-18 22:00:34
2017-11-18 21:49:30,932002594087624704,2017-11-18 21:48:28
2017-11-18 21:49:10,932002487585738752,2017-11-18 21:48:03
2017-11-18 21:48:25,932002133003575296,2017-11-18 21:46:38
2017-11-18 21:42:16,931997854037450752,2017-11-18 21:29:38
2017-11-18 21:34:08,931997854037450752,2017-11-18 21:29:38
